"Krivodonova, Lilia"	366036
"Kruchten, Philippe"	366236
"Krzymien, Witold"	449872
"Ktari, Béchir"	456783
"Ktari, Béchir"	366375
"Kumar, Shiva"	338945
"Kunz, Thomas"	366586
"Kutulakos, Kiriakos"	365024
"Kwan, HonKeung"	338878
"Kwasniewski, Tadeusz"	420297
"Kwok, Harry"	338875
"Kwong, Raymond"	449176
"Kyan, Matthew"	435099
"Kégl, Balazs"	338411
"LEcuyer, Pierre"	391074
"Labeau, Fabrice"	338930
"Labiche, Yvan"	337847
"Labun, Andrew"	338979
"Lachapelle, Gerard"	390513
"Lacroix, Suzanne"	338873
"Lakhsasi, Ahmed"	338896
"Lakshmanan, Laks"	421422
"Lam, Patrick"	402822
"Lamontagne, Luc"	428424
"Landry, René"	393002
"Lang, Jochen"	396530
"Langer, Michael"	338405
"Langlais, Philippe"	361046
"Langlois, Pierre"	363008
"Lank, Edward"	337897
"Larochelle, Sophie"	452604
"Laviolette, François"	395373
"Lawford, Mark"	362655
"Lawrence, Ramon"	363729
"LeNgoc, Tho"	338864
"Lea, Rodger"	463930
"Leduc, Ryan"	337864
"Lee, Daniel"	338981
"Lee, Ivan"	338969
"Lee, WonSook"	427635
"Lefebvre, Roch"	452732
"Lemieux, Guy"	427386
"Lemieux, Sebastien"	396624
"Lemire, Daniel"	364149
"LeonGarcia, Alberto"	419477
"LeonGarcia, Alberto"	388513
"Leung, Albert"	361255
"Leung, CarsonKaiSang"	366611
"Leung, Cyril"	361961
"Leung, Debbie"	457170
"Leung, Henry"	452068
"Levesque, Hector"	388363
"Levi, Ofer"	402626
"LeytonBrown, Kevin"	361717
"Lhotàk, Ondréj"	428727
"Lhotàk, Ondréj"	337883
"Li, Baochun"	338918
"Li, Cheng"	363243
"Li, Hua"	364098
"Li, Ming"	338374
"Li, Xun"	393540
"Li, Yuying"	338454
"Li, ZeNian"	450681
"Li, Zongpeng"	428774
"Liang, Ben"	456222
"Liang, Jie"	457358
"Liao, Simon"	422864
"LiboironLadouceur, Odile"	435070
"Lie, David"	361737
"Liebeherr, Jorg"	457105
"LightThompson, Janet"	456350
"Lilien, Ryan"	429783
"Lim, TengJoon"	455119
"Lin, Guohui"	337856
"Lin, Man"	454752
"Lin, Xiaodong"	435087
"Linney, Norma"	338403
"Liscano, Ramiro"	426930
"Litoiu, Marin"	403649
"Little, James"	390345
"Liu, Jiangchuan"	427313
"Liu, Jiangchuan"	366637
"Liu, Jiming"	338461
"Liu, Xiaoping(Peter)"	455943
"Liu, YanFei"	424215
"Liu, Yanni"	456739
"Liu, Yanni"	361210
"Lounis, Hakim"	393185
"Lounis, Hakim"	364281
"Lowe, David"	338368
"Loyka, Sergey"	362310
"Lu, Jianguo"	395383
"Lubiw, Anna"	450674
"Lucet, Yves"	395924
"Ludwig, Simone"	365035
"Lumsden, Joanna"	395402
"Lutkenhaus, Norbert"	361713
"Lynch, William"	338893
"Lyons, Kelly"	403435
"Ma, Bin"	338402
"Ma, Burton"	463826
"Ma, Yuan"	338977
"MacCaull, Wendy"	389865
"MacDonald, Steven"	364455
"MacGillivray, Gary"	365458
"MacGregor, Michael"	454756
"MacGregor, Michael"	425359
"MacKenzie, Scott"	421990
"MacLean, Karon"	337848
"Maciejko, Romain"	420300
"Mackworth, Alan"	338363
"Magen, Avner"	396802
"Magierowski, Sebastian"	427678
"Maheshwari, Anil"	338389
"Maheswaran, Muthucumaru"	365957
"Mahseredjian, Jean"	451644
"Maier, Martin"	338959
"Majedi, AmirHamed"	364640
"Majedi, AmirHamed"	338946
"Majumdar, Shikharesh"	390660
"Makarenkov, Vladimir"	338414
"Maldague, Xavier"	421572
"Malik, Om"	419773
"Malton, Andrew"	337811
"Mandal, Mrinal"	425242
"Mandryk, Regan"	399361
"Manjikian, Naraig"	337827
"Mann, Richard"	454780
"Mann, Stephen"	422243
